city,state_name,lat,lng
Popes Creek,Maryland,38.399,-76.9911
Little Orleans,Maryland,39.6308,-78.3921
Pondsville,Maryland,39.6234,-77.5916
Garretts Mill,Maryland,39.3534,-77.689
Bayside Beach,Maryland,39.1365,-76.4433
Marbury,Maryland,38.5754,-77.1555
Wenona,Maryland,38.139,-75.9502
Linthicum,Maryland,39.2088,-76.6625
Tilghmanton,Maryland,39.5286,-77.7437
Greensburg,Maryland,39.6806,-77.5615
Woodlawn,Maryland,39.3054,-76.7489
Port Deposit,Maryland,39.6107,-76.0983
Cresaptown,Maryland,39.5912,-78.855
Fairland,Maryland,39.0804,-76.9527
Grahamtown,Maryland,39.6448,-78.9224
Rock Hall,Maryland,39.1393,-76.2426
Ellerslie,Maryland,39.7188,-78.7787
Corriganville,Maryland,39.6945,-78.797
Hoopersville,Maryland,38.2612,-76.1799
Vienna,Maryland,38.4811,-75.8319
College Park,Maryland,38.9964,-76.9337
Taylors Island,Maryland,38.473,-76.3126
Chesapeake Beach,Maryland,38.6881,-76.5447
Moscow,Maryland,39.5409,-79.0074
Travilah,Maryland,39.0571,-77.2458
Guilford,Maryland,39.1698,-76.8305
Perryman,Maryland,39.4634,-76.2113
Cavetown,Maryland,39.6426,-77.5933
Hebbville,Maryland,39.3415,-76.7628
Silver Hill,Maryland,38.8392,-76.9367
Friendsville,Maryland,39.6629,-79.4045
Eden,Maryland,38.2792,-75.6533
Skipton,Maryland,38.8954,-76.0588
Barton,Maryland,39.5323,-79.0171
Mitchellville,Maryland,38.9358,-76.8146
Seabrook,Maryland,38.9802,-76.8499
Monrovia,Maryland,39.3571,-77.2752
Cottage City,Maryland,38.938,-76.9499
Chester,Maryland,38.9677,-76.2823
White Oak,Maryland,39.0433,-76.9906
Brownsville,Maryland,39.3782,-77.6614
Seneca,Maryland,39.0787,-77.3392
Madison,Maryland,38.5149,-76.2155
Maryland City,Maryland,39.1016,-76.8051
Essex,Maryland,39.3024,-76.4458
Blackhorse,Maryland,39.624,-76.5511
Ingleside,Maryland,39.0923,-75.8769
Hughesville,Maryland,38.5376,-76.7748
Baltimore Highlands,Maryland,39.2355,-76.6367
Edgemere,Maryland,39.2273,-76.459
Midland,Maryland,39.5896,-78.9487
Urbana,Maryland,39.3237,-77.3411
Scotland,Maryland,38.089,-76.3619
Middletown,Maryland,39.4404,-77.5357
Comus,Maryland,39.247,-77.35
Ady,Maryland,39.6387,-76.3327
Bruceville,Maryland,38.6712,-75.9838
Emmitsburg,Maryland,39.705,-77.3217
Beallsville,Maryland,39.179,-77.4128
Cedarhurst,Maryland,38.8287,-76.5005
Dayton,Maryland,39.2393,-76.9866
Mattapex,Maryland,38.9018,-76.3497
Sherwood,Maryland,38.7615,-76.3188
North Laurel,Maryland,39.1286,-76.8476
Sandy Hook,Maryland,39.3284,-77.7052
Prospect,Maryland,39.6904,-76.3027
Norwood,Maryland,39.1254,-77.0275
Deale,Maryland,38.791,-76.5469
Westernport,Maryland,39.488,-79.0429
Randallstown,Maryland,39.3723,-76.8024
Franklin,Maryland,39.4994,-79.0522
Ashton,Maryland,39.1493,-77.0125
Highland,Maryland,39.1814,-76.957
Mount Aetna,Maryland,39.5989,-77.6128
Greensboro,Maryland,38.9764,-75.808
Lansdowne,Maryland,39.2365,-76.6659
Barrelville,Maryland,39.7026,-78.8425
Stockton,Maryland,38.0659,-75.4134
Brookmont,Maryland,38.9546,-77.1292
McCoole,Maryland,39.4534,-78.9731
Preston,Maryland,38.7112,-75.909
White Crystal Beach,Maryland,39.4418,-75.9747
Lonaconing,Maryland,39.5658,-78.9789
Fair Hill,Maryland,39.7023,-75.868
Clarysville,Maryland,39.6421,-78.8887
Hebron,Maryland,38.4243,-75.6867
Crosby,Maryland,39.1168,-76.1952
Gaithersburg,Maryland,39.1347,-77.213
Brighton,Maryland,39.1929,-77.0264
Poolesville,Maryland,39.1423,-77.4102
Laytonsville,Maryland,39.2094,-77.1418
Martins Additions,Maryland,38.9795,-77.0693
Washington Grove,Maryland,39.1406,-77.1745
Parsonsburg,Maryland,38.3936,-75.4748
Neavitt,Maryland,38.7246,-76.2824
Springdale,Maryland,38.9383,-76.8423
Hudson,Maryland,38.5921,-76.2544
Eldorado,Maryland,38.5839,-75.7894
Charlotte Hall,Maryland,38.4667,-76.7847
Lake Arbor,Maryland,38.907,-76.8299
La Vale,Maryland,39.6518,-78.8162
Granite,Maryland,39.3429,-76.8555
Braddock Heights,Maryland,39.4114,-77.5009
Dunkirk,Maryland,38.7156,-76.673
Hillsboro,Maryland,38.917,-75.9416
Laurel,Maryland,39.0955,-76.8629
McDaniel,Maryland,38.8176,-76.278
Reisterstown,Maryland,39.4551,-76.8144
Carrollton Manor,Maryland,39.0765,-76.5836
Manor,Maryland,39.5573,-76.5647
Cherry Hill,Maryland,39.6634,-75.8527
Cabin John,Maryland,38.9743,-77.1635
Nanticoke Acres,Maryland,38.2578,-75.9059
Mayo,Maryland,38.9041,-76.518
Sunshine,Maryland,39.2212,-77.06
Eagle Harbor,Maryland,38.5666,-76.6868
Elkridge,Maryland,39.1941,-76.7427
Morningside,Maryland,38.827,-76.8893
Jacksonville,Maryland,39.5182,-76.5594
Ferndale,Maryland,39.1869,-76.633
Detmold,Maryland,39.5572,-78.991
Scaggsville,Maryland,39.1416,-76.8843
Bagtown,Maryland,39.583,-77.6139
Arnold,Maryland,39.0437,-76.4974
Aspen Hill,Maryland,39.0928,-77.0822
Golden Beach,Maryland,38.49,-76.7019
North Beach,Maryland,38.708,-76.5347
Union Bridge,Maryland,39.5734,-77.1745
Baltimore,Maryland,39.3051,-76.6144
Brentwood,Maryland,38.9436,-76.9568
Broomes Island,Maryland,38.4202,-76.5475
Abingdon,Maryland,39.4623,-76.2791
Fairmount,Maryland,38.1016,-75.8074
Pittsville,Maryland,38.3947,-75.4089
Temple Hills,Maryland,38.8106,-76.9495
Hurlock,Maryland,38.6268,-75.8639
Sunderland,Maryland,38.6712,-76.598
Royal Oak,Maryland,38.7423,-76.1777
Piney Point,Maryland,38.1483,-76.5201
Churchton,Maryland,38.8026,-76.5369
Cardiff,Maryland,39.7173,-76.3377
Oakland,Maryland,39.4166,-79.4022
Pepperell,Massachusetts,42.6695,-71.5905
Raynham Center,Massachusetts,41.9327,-71.0431
Baldwinville,Massachusetts,42.6049,-72.0771
Woods Hole,Massachusetts,41.5303,-70.6614
Upton,Massachusetts,42.1764,-71.6141
North Sudbury,Massachusetts,42.4093,-71.4045
Arlington,Massachusetts,42.4186,-71.1638
Tyngsboro,Massachusetts,42.6768,-71.4245
Devens,Massachusetts,42.5438,-71.6147
White Horse Beach,Massachusetts,41.9309,-70.5578
Walpole,Massachusetts,42.1371,-71.2439
Barre,Massachusetts,42.423,-72.1064
North Amherst,Massachusetts,42.4073,-72.5227
Sturbridge,Massachusetts,42.1001,-72.0635
Minot,Massachusetts,42.2404,-70.762
Boxford,Massachusetts,42.6695,-70.9831
Brookfield,Massachusetts,42.215,-72.1027
Shelburne Falls,Massachusetts,42.6063,-72.7434
West Springfield,Massachusetts,42.107,-72.6204
Milford,Massachusetts,42.1477,-71.5167
Sandwich,Massachusetts,41.7573,-70.4998
South Westport,Massachusetts,41.5709,-71.0578
North Lakeville,Massachusetts,41.8619,-70.9411
White Island Shores,Massachusetts,41.7934,-70.6389
Hull,Massachusetts,42.2863,-70.8831
Falmouth,Massachusetts,41.5516,-70.6089
Marlborough,Massachusetts,42.3494,-71.5468
Ocean Grove,Massachusetts,41.7281,-71.2098
Belchertown,Massachusetts,42.2741,-72.4051
Seconsett Island,Massachusetts,41.5662,-70.5123
Athol,Massachusetts,42.5936,-72.2302
Brookline,Massachusetts,42.3243,-71.1408
Quincy,Massachusetts,42.2516,-71.0183
Westborough,Massachusetts,42.2672,-71.6168
West Hanover,Massachusetts,42.1195,-70.8828
North Eastham,Massachusetts,41.8538,-69.9968
Yarmouth Port,Massachusetts,41.7099,-70.2257
Shirley,Massachusetts,42.5397,-71.6588
Monomoscoy Island,Massachusetts,41.5712,-70.5026
Glenridge,Massachusetts,42.2459,-71.3214
Chicopee,Massachusetts,42.1764,-72.5719
North Chelmsford,Massachusetts,42.639,-71.3828
Liberty Plain,Massachusetts,42.189,-70.8828
Holland,Massachusetts,42.0546,-72.1531
Marshfield Hills,Massachusetts,42.1487,-70.7315
Beechwood,Massachusetts,42.2098,-70.8189
Petersham,Massachusetts,42.4911,-72.1873
Lexington,Massachusetts,42.4456,-71.2307
Swampscott,Massachusetts,42.4758,-70.9067
Dedham,Massachusetts,42.2467,-71.1778
Bellingham,Massachusetts,42.094,-71.476
Northfield,Massachusetts,42.7068,-72.4357
Buzzards Bay,Massachusetts,41.755,-70.6129
Webster,Massachusetts,42.0447,-71.8748
Waltham,Massachusetts,42.3889,-71.2423
Medford,Massachusetts,42.4234,-71.1087
Gloucester,Massachusetts,42.626,-70.6896
Provincetown,Massachusetts,42.0528,-70.1869
Boston,Massachusetts,42.3189,-71.0838
West Yarmouth,Massachusetts,41.6496,-70.2487
Southville,Massachusetts,42.2668,-71.5365
Duxbury,Massachusetts,42.0434,-70.6757
Topsfield,Massachusetts,42.6393,-70.9551
Stoneham,Massachusetts,42.4741,-71.0972
Danvers,Massachusetts,42.574,-70.9495
Holbrook,Massachusetts,42.147,-71.0057
Groton,Massachusetts,42.6084,-71.5707
Belmont,Massachusetts,42.396,-71.1796
Andover,Massachusetts,42.6554,-71.1418
Turners Falls,Massachusetts,42.5975,-72.5573
Popponesset Island,Massachusetts,41.5853,-70.4587
Haverhill,Massachusetts,42.7838,-71.0871
Hayden Row,Massachusetts,42.2043,-71.5106
Rockport,Massachusetts,42.645,-70.616
North Falmouth,Massachusetts,41.6395,-70.626
West Wareham,Massachusetts,41.79,-70.755
Milton,Massachusetts,42.2412,-71.0844
West Dennis,Massachusetts,41.6666,-70.1656
Warren,Massachusetts,42.2154,-72.1887
Newton,Massachusetts,42.3317,-71.2085
East Walpole,Massachusetts,42.162,-71.2106
Winchester,Massachusetts,42.4518,-71.1463
Longmeadow,Massachusetts,42.0475,-72.5719
Standish,Massachusetts,42.107,-70.755
Ocean Bluff,Massachusetts,42.0973,-70.6536
Bridgewater,Massachusetts,41.9888,-70.9717
Highland Lake,Massachusetts,42.1265,-71.3098
Onset,Massachusetts,41.7481,-70.6669
Pine Rest,Massachusetts,42.389,-71.437
Williamstown,Massachusetts,42.7087,-73.2012
West Brookfield,Massachusetts,42.2388,-72.1455
Burlington,Massachusetts,42.5022,-71.2027
Ayer,Massachusetts,42.5613,-71.5848
Orange,Massachusetts,42.5972,-72.3032
Somerset,Massachusetts,41.7404,-71.1612
Reading,Massachusetts,42.5351,-71.1056
Townsend,Massachusetts,42.6717,-71.7041
Seabrook,Massachusetts,41.5831,-70.4991
Great Barrington,Massachusetts,42.1935,-73.3621
South Yarmouth,Massachusetts,41.6692,-70.2005
Bondsville,Massachusetts,42.2126,-72.3454
Lee,Massachusetts,42.3069,-73.2504
Pittsfield,Massachusetts,42.4517,-73.2605
South Dartmouth,Massachusetts,41.5918,-70.9411
West Boxford,Massachusetts,42.707,-71.0639
Everett,Massachusetts,42.4064,-71.0544
Sagamore,Massachusetts,41.7842,-70.5332
South Deerfield,Massachusetts,42.4795,-72.5947
Easthampton,Massachusetts,42.2668,-72.669
Green Harbor,Massachusetts,42.0779,-70.6495
Salem,Massachusetts,42.513,-70.9021
Hyannis,Massachusetts,41.6529,-70.2828
Brewster,Massachusetts,41.7618,-70.081
Cochituate,Massachusetts,42.329,-71.3576
Ware,Massachusetts,42.2549,-72.246
Brockton,Massachusetts,42.0821,-71.0242
Vineyard Haven,Massachusetts,41.4565,-70.6069
Pigeon Cove,Massachusetts,42.6737,-70.6328
Granby,Massachusetts,42.2633,-72.5243
Barnstable,Massachusetts,41.7001,-70.2995
Manchester-by-the-Sea,Massachusetts,42.5779,-70.7689
Bliss Corner,Massachusetts,41.6054,-70.9421
Harwich Port,Massachusetts,41.6723,-70.0641
Russell,Massachusetts,42.1965,-72.8642
Accord,Massachusetts,42.1745,-70.8837
North Adams,Massachusetts,42.6844,-73.1166
South Acton,Massachusetts,42.4584,-71.4537
Watertown,Massachusetts,42.37,-71.1775
Lynnfield,Massachusetts,42.5356,-71.0382
Cheshire,Massachusetts,42.5612,-73.1624
Chester,Massachusetts,42.2828,-72.981
Littleton Common,Massachusetts,42.5352,-71.4727
Dennis Port,Massachusetts,41.6677,-70.1358
West Acton,Massachusetts,42.4751,-71.4745
Westfield,Massachusetts,42.1382,-72.7561
North Cohasset,Massachusetts,42.2584,-70.8425
Spencer,Massachusetts,42.2451,-71.9924
North Marshfield,Massachusetts,42.1432,-70.7703
South Walpole,Massachusetts,42.1043,-71.2612
South Dennis,Massachusetts,41.7051,-70.1537
Cambridge,Massachusetts,42.3758,-71.1184
Clinton,Massachusetts,42.4182,-71.6855
Housatonic,Massachusetts,42.2487,-73.3626
Cotuit,Massachusetts,41.6168,-70.437
North Brookfield,Massachusetts,42.2711,-72.0842
Somerville,Massachusetts,42.3908,-71.1013
New Seabury,Massachusetts,41.5689,-70.4811
Northampton,Massachusetts,42.3266,-72.6745
Hatfield,Massachusetts,42.372,-72.6068
South Ashburnham,Massachusetts,42.6138,-71.9384
Methuen,Massachusetts,42.734,-71.1889
Holyoke,Massachusetts,42.2126,-72.6411
Silver Lake,Massachusetts,42.5695,-71.1912
North Pembroke,Massachusetts,42.0989,-70.7821
Brookville,Massachusetts,42.1251,-71.0092
Framingham,Massachusetts,42.3085,-71.4367
Hanover Center,Massachusetts,42.1168,-70.8412
Huntington,Massachusetts,42.2408,-72.8822
Wellesley,Massachusetts,42.3043,-71.2855
Orleans,Massachusetts,41.7899,-70.0009
Essex,Massachusetts,42.6333,-70.7743
Lenox,Massachusetts,42.3588,-73.2855
Forestdale,Massachusetts,41.6846,-70.5081
Sharon,Massachusetts,42.1174,-71.1835
South Amherst,Massachusetts,42.339,-72.5194
Pine Lake,Massachusetts,42.3959,-71.4537
Foxborough,Massachusetts,42.0644,-71.2482
Wamesit,Massachusetts,42.6251,-71.2634
Shawsheen Village,Massachusetts,42.6723,-71.1439
Newburyport,Massachusetts,42.8124,-70.8879
North Attleboro,Massachusetts,41.9834,-71.3328
Chatham,Massachusetts,41.6764,-69.9632
Ipswich,Massachusetts,42.6792,-70.8307
East Harwich,Massachusetts,41.7081,-70.0339
Agawam,Massachusetts,42.0695,-72.6148
Marshfield Center,Massachusetts,42.1168,-70.7162
Rexhame,Massachusetts,42.114,-70.6745
Marstons Mills,Massachusetts,41.6562,-70.4161
Fitchburg,Massachusetts,42.5912,-71.8156
North Scituate,Massachusetts,42.2121,-70.7652
Deerfield,Massachusetts,42.5463,-72.6024
Lawrence,Massachusetts,42.7003,-71.1626
Fayville,Massachusetts,42.2945,-71.5056
Nahant,Massachusetts,42.4293,-70.927
Revere,Massachusetts,42.4188,-71.004
Abington,Massachusetts,42.1181,-70.959
East Brookfield,Massachusetts,42.2304,-72.0474
Lunenburg,Massachusetts,42.5934,-71.7269
Rowley,Massachusetts,42.7186,-70.8749
Hanson,Massachusetts,42.0649,-70.8521
Saugus,Massachusetts,42.468,-71.0145
Dover,Massachusetts,42.2475,-71.2741
Bourne,Massachusetts,41.7323,-70.6154
Needham,Massachusetts,42.2814,-71.241
North Truro,Massachusetts,42.0334,-70.0953
Greenbush,Massachusetts,42.1793,-70.7495
New Bedford,Massachusetts,41.6697,-70.9428
Adams,Massachusetts,42.6277,-73.1187
East Falmouth,Massachusetts,41.5707,-70.5556
Wilbraham,Massachusetts,42.1341,-72.4345
North Plymouth,Massachusetts,41.9729,-70.6882
West Falmouth,Massachusetts,41.6012,-70.6364
North Wilmington,Massachusetts,42.5695,-71.1564
Franklin,Massachusetts,42.0834,-71.3967
Edgartown,Massachusetts,41.3904,-70.519
Beverly,Massachusetts,42.5681,-70.8627
Rutland,Massachusetts,42.3645,-71.9563
Scituate,Massachusetts,42.1867,-70.7355
Woburn,Massachusetts,42.4868,-71.1543
